 -0.29987,0.71788,-2.1624,0.50322,-1.9088,2.0731,0.87545,0.83199,-2834.6824
 -0.29987,0.71788,-2.1624,0.50322,-1.9088,2.0731,0.87545,0.83199,-2834.6824
 -0.37033,0.71788,-2.1624,0.50643,-1.9377,2.0738,0.87545,0.83199,-2835.2371
 -0.37033,0.71788,-2.1624,0.50643,-1.9377,2.0738,0.87545,0.83199,-2835.2371
 -0.37033,0.71788,-2.1624,0.50643,-1.9377,2.0738,0.87545,0.83199,-2835.2371
 -0.37033,0.71788,-2.1624,0.50643,-1.9377,2.0738,0.87545,0.83199,-2835.2371
 -0.37033,0.71788,-2.1624,0.50643,-1.9377,2.0738,0.8266,0.83199,-2834.9054
 -0.37033,0.71788,-2.1624,0.50643,-1.9377,2.0738,0.8266,0.83199,-2834.9054
 -0.37033,0.71788,-2.1624,0.50643,-1.9377,2.0738,0.8266,0.83199,-2834.9054
 -0.36702,0.71788,-2.1257,0.46426,-1.8048,2.0738,0.8266,0.84754,-2835.6397
 -0.44223,0.71788,-2.0811,0.4376,-1.7144,2.0738,0.8266,0.84754,-2834.5629
 -0.45505,0.71788,-2.023,0.4376,-1.632,2.0738,0.87836,0.84754,-2836.7841
 -0.45505,0.71788,-2.023,0.4376,-1.632,2.0738,0.87836,0.84754,-2836.7841
 -0.35091,0.68239,-1.9605,0.4376,-1.3329,2.0738,0.87378,0.84754,-2835.4433
 -0.35091,0.68239,-1.9605,0.42739,-1.3329,2.0738,0.87378,0.84754,-2834.7524
 -0.35091,0.68239,-1.9605,0.42739,-1.2688,2.0738,0.86608,0.84754,-2834.6587
 -0.30736,0.68239,-2.003,0.45281,-1.2861,2.0738,0.87761,0.84754,-2836.3156
 -0.30736,0.68239,-2.003,0.45281,-1.2861,2.0842,0.89996,0.84754,-2833.7908
 -0.30736,0.71311,-1.9637,0.41465,-1.2861,2.0842,0.89996,0.84754,-2834.388
 -0.30736,0.69634,-1.9637,0.41465,-1.2872,2.0842,0.92246,0.84754,-2834.3158
 -0.25618,0.69634,-1.9503,0.41465,-1.2872,2.0842,0.94526,0.84754,-2834.2753
 -0.25618,0.69634,-1.9503,0.41465,-1.2872,2.0842,0.94526,0.84754,-2834.2753
 -0.20455,0.69634,-1.9966,0.41003,-1.2872,2.0842,0.92693,0.84754,-2833.2202
 -0.20455,0.69634,-1.9966,0.42761,-1.2909,2.0842,0.92693,0.8451,-2832.9521
 -0.20455,0.69634,-1.9966,0.42761,-1.2909,2.0842,0.92693,0.8451,-2832.9521
 -0.20455,0.69634,-1.9966,0.42761,-1.2909,2.0842,0.92693,0.8451,-2832.9521
 -0.20455,0.69634,-1.9966,0.42761,-1.2909,2.0842,0.92693,0.8451,-2832.9521
 -0.20455,0.69634,-1.9966,0.42761,-1.3834,2.0842,0.92693,0.8451,-2832.9705
 -0.20455,0.69634,-1.9966,0.42761,-1.3834,2.0842,0.92693,0.8451,-2832.9705
 -0.20455,0.69634,-1.9966,0.42761,-1.3834,2.0842,0.92693,0.8451,-2832.9705
 -0.20455,0.69634,-1.9966,0.42761,-1.3834,2.0842,0.92693,0.8451,-2832.9705
 -0.20455,0.69634,-1.9966,0.42761,-1.3834,2.0842,0.92693,0.8451,-2832.9705
 -0.16142,0.69634,-1.9966,0.42761,-1.5069,2.0842,0.92693,0.8451,-2833.8275
 -0.16142,0.69634,-1.8511,0.42761,-1.5069,2.0842,0.95302,0.8451,-2834.5329
 -0.16142,0.69634,-1.8409,0.42761,-1.5069,2.0842,0.9573,0.8451,-2834.6855
 -0.16142,0.69634,-1.8409,0.42761,-1.5069,2.0842,0.9573,0.8451,-2834.6855
 -0.16142,0.69634,-1.8409,0.42761,-1.5069,2.0842,0.9573,0.8451,-2834.6855
 -0.16142,0.69634,-1.8409,0.42761,-1.5069,2.0842,0.9573,0.8451,-2834.6855
 -0.16142,0.69634,-1.8409,0.42761,-1.5069,2.0842,0.9573,0.8451,-2834.6855
 -0.14749,0.69634,-1.9366,0.42761,-1.5778,2.0842,0.9573,0.8451,-2833.5266
 -0.14749,0.69634,-1.9366,0.42761,-1.5778,2.0842,0.9573,0.8451,-2833.5266
 -0.14749,0.69634,-1.9366,0.42761,-1.5778,2.0842,0.9573,0.8451,-2833.5266
 -0.14749,0.69634,-1.9366,0.42761,-1.5778,2.0842,0.9573,0.8451,-2833.5266
 -0.14749,0.69634,-1.9366,0.42761,-1.5778,2.0842,0.9573,0.8451,-2833.5266
 -0.14749,0.69634,-1.9366,0.42761,-1.5778,2.0842,0.9573,0.8451,-2833.5266
 -0.14749,0.69634,-1.9366,0.42761,-1.5778,2.0842,0.9573,0.8451,-2833.5266
 -0.14749,0.69634,-2.063,0.42761,-1.6022,2.0842,0.9573,0.8451,-2832.8528
 -0.14749,0.69634,-2.063,0.42761,-1.6022,2.0842,0.9573,0.8451,-2832.8528
 -0.14749,0.69634,-2.063,0.45862,-1.6022,2.0842,0.9573,0.8451,-2833.0025
 -0.14749,0.69634,-2.063,0.45634,-1.6022,2.0842,0.9573,0.8451,-2832.9316
 -0.14749,0.69634,-2.063,0.45634,-1.6022,2.0842,0.9573,0.8451,-2832.9316
 -0.14749,0.69634,-1.9741,0.43798,-1.5372,2.0842,0.97551,0.8451,-2833.102
 -0.14749,0.69634,-1.9741,0.43798,-1.5372,2.0842,0.97551,0.8451,-2833.102
 -0.14749,0.69634,-1.9741,0.43798,-1.5372,2.0842,0.97551,0.8451,-2833.102
 -0.14749,0.69634,-1.9741,0.43798,-1.5372,2.0842,0.97551,0.8451,-2833.102
 -0.14749,0.69634,-1.9741,0.43798,-1.5372,2.0842,0.97551,0.8451,-2833.102
 -0.14749,0.69634,-1.9741,0.43798,-1.5372,2.0842,0.97551,0.8451,-2833.102
 -0.14749,0.69634,-1.9741,0.43798,-1.5372,2.0842,0.97551,0.8451,-2833.102
 -0.14749,0.69634,-1.9741,0.43798,-1.5573,2.0842,0.97551,0.8451,-2833.106
 -0.14749,0.69634,-1.9741,0.43798,-1.5573,2.0842,0.97551,0.8451,-2833.106
 -0.12553,0.69634,-1.9741,0.43798,-1.6245,2.133,0.99984,0.89744,-2834.0171
 -0.12553,0.69634,-1.9741,0.43798,-1.6245,2.133,0.99984,0.89744,-2834.0171
 -0.12553,0.69634,-1.9741,0.43798,-1.6245,2.133,0.99984,0.89744,-2834.0171
 -0.12553,0.69634,-1.9741,0.43798,-1.6245,2.133,0.99984,0.89744,-2834.0171
 -0.14546,0.69634,-1.8819,0.43798,-1.6245,2.133,0.99984,0.89744,-2835.6209
 -0.069538,0.73108,-1.8764,0.4551,-1.6245,2.1266,0.99984,0.88437,-2834.9767
 -0.069538,0.73108,-1.8764,0.4551,-1.6245,2.1266,0.99984,0.88437,-2834.9767
 -0.069538,0.73108,-1.8764,0.4551,-1.6245,2.1266,0.99984,0.88437,-2834.9767
 -0.042877,0.73108,-1.8764,0.4551,-1.6827,2.1266,0.99984,0.89494,-2835.2825
 -0.13599,0.73108,-1.8764,0.4551,-1.6827,2.1266,0.99984,0.89494,-2834.714
 -0.13599,0.73108,-1.8764,0.4551,-1.6827,2.1266,0.99984,0.89494,-2834.714
 -0.13599,0.73108,-1.8764,0.4551,-1.6827,2.1266,0.99984,0.89494,-2834.714
 -0.13599,0.73108,-1.8764,0.4551,-1.6827,2.1266,0.99984,0.89494,-2834.714
 -0.047719,0.73108,-1.8764,0.4551,-1.6827,2.1349,1.035,0.89494,-2834.7208
 -0.047719,0.73108,-1.8764,0.4551,-1.6827,2.1349,1.035,0.89494,-2834.7208
 -0.047719,0.73108,-1.8764,0.4551,-1.6827,2.1349,1.035,0.89494,-2834.7208
 -0.060862,0.73108,-1.8764,0.4551,-1.6827,2.1349,1.0157,0.89494,-2834.6714
 -0.060862,0.73108,-1.8764,0.4551,-1.6827,2.1349,1.0157,0.89494,-2834.6714
 -0.060862,0.73108,-1.8764,0.4551,-1.6827,2.1349,1.0157,0.89494,-2834.6714
 -0.17211,0.69832,-2.1244,0.4551,-1.6827,2.1349,1.0157,0.89494,-2835.0081
 -0.20073,0.69832,-2.1244,0.45846,-1.6827,2.1473,0.94644,0.89494,-2836.1809
 -0.23956,0.69832,-2.1851,0.46985,-1.7667,2.1308,0.90012,0.89494,-2833.468
 -0.23956,0.69832,-2.202,0.46985,-1.7758,2.1308,0.88348,0.89494,-2834.0696
 -0.23956,0.69832,-2.202,0.46985,-1.7758,2.1308,0.88348,0.89494,-2834.0696
 -0.23956,0.69832,-2.202,0.46985,-1.7758,2.1308,0.88348,0.89494,-2834.0696
 -0.23956,0.69832,-2.202,0.46985,-1.7758,2.1308,0.88348,0.89494,-2834.0696
 -0.23956,0.69832,-2.202,0.46985,-1.7617,2.1308,0.88348,0.89494,-2834.0638
 -0.23956,0.69832,-2.202,0.46985,-1.8203,2.1308,0.88348,0.89494,-2834.0882
 -0.2323,0.69832,-2.2913,0.46985,-1.8203,2.1308,0.88348,0.89494,-2834.2232
 -0.2323,0.68224,-2.2913,0.46985,-1.8899,2.1308,0.89966,0.89494,-2834.7066
 -0.2323,0.68224,-2.387,0.46985,-1.8899,2.1308,0.89966,0.89494,-2834.6598
 -0.2323,0.68224,-2.387,0.46985,-1.8899,2.1308,0.89966,0.89494,-2834.6598
 -0.2323,0.68224,-2.387,0.46985,-1.8899,2.1308,0.89966,0.89494,-2834.6598
 -0.2323,0.5996,-2.387,0.31922,-1.822,2.0399,0.92807,0.82106,-2834.4966
 -0.2323,0.61774,-2.387,0.31922,-1.8486,2.0399,0.92807,0.82106,-2834.582
 -0.2323,0.61774,-2.387,0.31922,-1.8486,2.0399,0.92807,0.82106,-2834.582
 -0.2323,0.61774,-2.387,0.31922,-1.8486,2.0399,0.92807,0.82106,-2834.582
 -0.2323,0.61774,-2.387,0.31922,-1.8486,2.0399,0.92807,0.82106,-2834.582
 -0.2323,0.61774,-2.387,0.31922,-1.8486,2.0399,0.92807,0.82106,-2834.582
 -0.2323,0.61774,-2.387,0.31922,-1.8486,2.0399,0.92807,0.82106,-2834.582
 -0.2323,0.61774,-2.387,0.31922,-1.8486,2.0399,0.92807,0.82106,-2834.582
 -0.2323,0.6173,-2.3269,0.31922,-1.8486,2.0399,0.92807,0.82106,-2834.4009
 -0.2323,0.6173,-2.3269,0.28152,-1.8645,2.0399,0.92807,0.82106,-2835.7806
 -0.20493,0.6173,-2.125,0.28152,-1.8645,2.0399,0.92807,0.82106,-2835.3811
 -0.20493,0.6173,-2.125,0.28152,-1.8645,2.0399,0.92807,0.82106,-2835.3811
 -0.26607,0.6173,-2.223,0.33415,-1.8645,2.0351,0.92807,0.82106,-2836.1079
 -0.20406,0.6173,-2.1211,0.34403,-1.8545,2.1189,0.92807,0.8772,-2838.7296
 -0.20406,0.6173,-2.1211,0.34403,-1.8545,2.1189,0.96729,0.8772,-2838.757
 -0.20406,0.6384,-2.1211,0.34403,-1.7502,2.1189,0.96729,0.90572,-2837.1413
 -0.20406,0.6384,-2.1211,0.34403,-1.7328,2.1189,0.96729,0.90572,-2837.134
 -0.20406,0.6384,-2.1211,0.34403,-1.7328,2.1189,0.96729,0.90572,-2837.134
 -0.20406,0.6384,-2.1211,0.34403,-1.7328,2.1189,0.96729,0.90572,-2837.134
 -0.17886,0.66041,-2.1211,0.39847,-1.7697,2.1189,0.94242,0.90572,-2837.9883
 -0.17886,0.67921,-2.1211,0.39847,-1.7999,2.0775,0.96166,0.81472,-2843.0448
 -0.18406,0.67921,-2.1211,0.45278,-1.8302,2.0775,0.96166,0.80914,-2839.9568
 -0.24618,0.67921,-2.0893,0.45278,-1.7474,2.0586,0.9644,0.80914,-2835.0341
 -0.23135,0.67921,-1.9785,0.45278,-1.9046,2.0586,0.9644,0.80914,-2835.2259
 -0.23135,0.67921,-2.0764,0.45278,-1.9766,2.0498,0.9644,0.80914,-2834.7442
 -0.23135,0.67921,-2.0764,0.45278,-1.9766,2.0498,0.9644,0.80914,-2834.7442
 -0.1547,0.67921,-2.0452,0.45278,-1.9807,2.0498,1.005,0.80914,-2834.8478
 -0.1547,0.67921,-2.0452,0.45127,-2.0146,2.0498,1.005,0.80914,-2834.8114
 -0.1547,0.67921,-1.9849,0.45127,-2.0146,2.0498,0.94973,0.80914,-2834.2854
 -0.1547,0.67921,-1.9849,0.45127,-2.0146,2.0498,0.94973,0.80914,-2834.2854
 -0.1547,0.67921,-1.9849,0.45127,-2.0146,2.0498,0.94973,0.80914,-2834.2854
 -0.1547,0.68273,-2.0208,0.45127,-2.0158,2.0498,0.94973,0.80914,-2833.9508
 -0.1547,0.68273,-2.0208,0.45127,-2.0158,2.0498,0.94973,0.80914,-2833.9508
 -0.33536,0.68273,-2.0208,0.42917,-2.0158,2.0498,0.93504,0.80914,-2835.7174
 -0.33536,0.68273,-2.0208,0.42917,-2.0158,2.0498,0.93504,0.80914,-2835.7174
 -0.33536,0.68273,-2.0265,0.42917,-2.0122,2.0402,0.93504,0.80914,-2836.788
 -0.36524,0.63442,-2.0417,0.42917,-2.0578,2.0463,0.85804,0.78743,-2835.9733
 -0.36524,0.63442,-2.0626,0.42501,-2.334,2.0463,0.88391,0.78743,-2836.4463
 -0.27122,0.72985,-1.9838,0.52147,-2.3478,2.1323,0.88698,0.8908,-2835.2405
 -0.27122,0.72985,-1.9838,0.52147,-2.3478,2.1323,0.88698,0.8908,-2835.2405
 -0.27122,0.7686,-1.8554,0.52147,-2.3478,2.1323,0.87381,0.8908,-2835.38
 -0.25001,0.7686,-1.8798,0.52147,-2.2621,2.1309,0.87381,0.8908,-2835.4327
 -0.34278,0.7686,-1.8123,0.52147,-2.2621,2.1309,0.87381,0.8908,-2836.1536
 -0.40505,0.7686,-1.853,0.52147,-2.4997,2.1309,0.77669,0.89088,-2836.4864
 -0.40505,0.7686,-1.853,0.52147,-2.4997,2.1309,0.77669,0.89088,-2836.4864
 -0.37584,0.7686,-1.9074,0.52147,-2.5833,2.1309,0.77669,0.89088,-2836.7673
 -0.37584,0.7686,-1.9074,0.52147,-2.5833,2.1309,0.77669,0.89088,-2836.7673
 -0.37584,0.7686,-1.8995,0.52147,-2.5833,2.1309,0.78499,0.89088,-2836.2866
 -0.37584,0.7686,-1.8995,0.52147,-2.5833,2.1309,0.78499,0.89088,-2836.2866
 -0.37584,0.7686,-1.8995,0.52147,-2.5833,2.1309,0.78499,0.89088,-2836.2866
 -0.37584,0.7686,-1.8995,0.52147,-2.5833,2.1309,0.78499,0.89088,-2836.2866
 -0.37584,0.7686,-1.8995,0.52147,-2.5833,2.1309,0.78499,0.89088,-2836.2866
 -0.37584,0.7686,-1.8995,0.52147,-2.5833,2.1309,0.78499,0.89088,-2836.2866
 -0.37584,0.74546,-1.8995,0.5315,-2.3692,2.1309,0.78499,0.89088,-2837.9918
 -0.37584,0.74546,-1.8995,0.5315,-2.3692,2.1309,0.78499,0.89088,-2837.9918
 -0.4308,0.80331,-1.9665,0.5315,-2.3692,2.1309,0.78499,0.89088,-2835.2789
 -0.4308,0.80331,-1.9665,0.5315,-2.3692,2.1309,0.78499,0.89088,-2835.2789
 -0.4308,0.80331,-1.9665,0.5315,-2.3692,2.1309,0.78499,0.89088,-2835.2789
 -0.4308,0.80331,-1.9665,0.5315,-2.3692,2.1309,0.78499,0.89088,-2835.2789
 -0.4308,0.80331,-1.9665,0.5315,-2.3692,2.1309,0.78499,0.89088,-2835.2789
 -0.4308,0.80331,-1.9665,0.5315,-2.3692,2.1309,0.78499,0.89088,-2835.2789
 -0.4308,0.80331,-1.9665,0.5315,-2.3692,2.1309,0.78499,0.89088,-2835.2789
 -0.63772,0.73021,-1.9453,0.44808,-2.4048,2.1309,0.78499,0.89326,-2835.1186
 -0.63772,0.71526,-1.9453,0.48277,-2.403,2.1309,0.76102,0.89326,-2834.8809
 -0.63772,0.71526,-1.9453,0.48277,-2.403,2.1309,0.76102,0.89326,-2834.8809
 -0.63772,0.71526,-1.9797,0.40671,-2.3515,2.1309,0.76102,0.90183,-2834.6425
 -0.6407,0.71526,-2.0864,0.44674,-2.3515,2.1276,0.68488,0.90183,-2834.2198
 -0.63751,0.71526,-2.0864,0.44674,-2.3096,2.1338,0.68488,0.90183,-2833.5849
 -0.63751,0.70884,-2.0864,0.39807,-2.3609,2.141,0.72211,0.90313,-2835.993
 -0.59535,0.70884,-2.0864,0.39807,-2.3362,2.141,0.72211,0.91529,-2834.37
 -0.59535,0.70884,-2.0864,0.39807,-2.3362,2.141,0.72211,0.91529,-2834.37
 -0.59535,0.70884,-2.0864,0.39807,-2.3362,2.141,0.72211,0.91529,-2834.37
 -0.59535,0.70884,-2.1697,0.39807,-2.35,2.141,0.72211,0.91529,-2834.294
 -0.69627,0.67374,-2.1697,0.39807,-2.477,2.141,0.72494,0.91529,-2834.4139
 -0.69627,0.66577,-2.1697,0.37057,-2.477,2.141,0.72494,0.91529,-2835.1125
 -0.69627,0.66577,-2.1697,0.37057,-2.477,2.141,0.72494,0.91529,-2835.1125
 -0.69627,0.66577,-2.1697,0.37057,-2.477,2.141,0.72494,0.91529,-2835.1125
 -0.66332,0.68124,-2.1697,0.37057,-2.5401,2.0965,0.72494,0.86861,-2834.0679
 -0.66332,0.68124,-2.1697,0.37057,-2.5401,2.0965,0.72494,0.86861,-2834.0679
 -0.56004,0.65404,-2.1959,0.37057,-2.5401,2.1037,0.76012,0.86861,-2834.1553
 -0.52875,0.65404,-2.2356,0.37057,-2.6536,2.1037,0.76922,0.86861,-2834.2444
 -0.52875,0.65404,-2.2356,0.37057,-2.6536,2.0289,0.76922,0.78941,-2834.3347
 -0.52875,0.65404,-2.2356,0.35797,-2.7019,2.0289,0.76922,0.78941,-2835.2036
 -0.52875,0.63813,-2.0993,0.34171,-2.5637,1.9955,0.697,0.75821,-2837.1186
 -0.52875,0.63813,-2.0993,0.34171,-2.5637,1.9955,0.697,0.75821,-2837.1186
 -0.52875,0.63813,-2.0993,0.34171,-2.5637,1.9955,0.697,0.75821,-2837.1186
 -0.53406,0.63912,-2.0859,0.40531,-2.5888,2.0038,0.7974,0.74055,-2838.0151
 -0.53406,0.50345,-2.0533,0.30514,-2.5847,1.9712,0.81406,0.74055,-2838.8228
 -0.575,0.50345,-2.2644,0.30514,-2.5612,1.9698,0.81406,0.74055,-2837.7576
 -0.575,0.50345,-2.3728,0.29235,-2.4914,1.9698,0.83879,0.74055,-2836.7768
 -0.575,0.4956,-2.3728,0.26232,-2.6575,1.9698,0.83879,0.74055,-2835.721
 -0.575,0.4956,-2.3728,0.26232,-2.6575,1.9698,0.83879,0.74055,-2835.721
 -0.575,0.4956,-2.4255,0.26232,-2.664,1.9698,0.76834,0.7396,-2834.7979
 -0.575,0.4956,-2.4255,0.26232,-2.664,1.9698,0.76834,0.7396,-2834.7979
 -0.64011,0.4956,-2.5509,0.26232,-2.664,1.9698,0.76834,0.7396,-2834.8529
 -0.64011,0.51073,-2.6577,0.19417,-2.6214,1.9698,0.74868,0.7417,-2836.6389
 -0.64011,0.51073,-2.6577,0.19417,-2.6214,1.9698,0.74868,0.7417,-2836.6389
 -0.64011,0.51073,-2.6577,0.19417,-2.6214,1.9698,0.74868,0.7417,-2836.6389
 -0.64011,0.51073,-2.657,0.19417,-2.6214,1.9698,0.78001,0.7417,-2837.017
 -0.53339,0.51073,-2.6368,0.23152,-2.6214,1.9698,0.81296,0.7417,-2834.6589
 -0.48396,0.51073,-2.6118,0.23152,-2.6214,1.9698,0.82295,0.7417,-2834.4744
 -0.48396,0.51073,-2.6118,0.23152,-2.6214,1.9698,0.82295,0.7417,-2834.4744
 -0.48396,0.51073,-2.6118,0.23152,-2.6214,1.9698,0.85771,0.7417,-2835.141
 -0.48396,0.51073,-2.6118,0.23152,-2.6214,1.9698,0.85771,0.7417,-2835.141
 -0.48396,0.51073,-2.6118,0.23152,-2.6214,1.9698,0.85771,0.7417,-2835.141
 -0.48784,0.51073,-2.6053,0.23152,-2.6214,1.9698,0.82967,0.7417,-2834.5485
 -0.48784,0.51073,-2.6053,0.23152,-2.6214,1.9698,0.82967,0.7417,-2834.5485
 -0.48784,0.51073,-2.6053,0.23152,-2.6214,1.9698,0.82967,0.7417,-2834.5485
 -0.48784,0.51073,-2.6053,0.23152,-2.6214,1.9698,0.82967,0.7417,-2834.5485
 -0.48784,0.51073,-2.6053,0.23152,-2.6214,1.9698,0.82967,0.7417,-2834.5485
 -0.48784,0.51073,-2.5481,0.26237,-2.6095,1.9698,0.79189,0.74161,-2834.3721
 -0.48784,0.54738,-2.5268,0.26237,-2.5114,1.9698,0.79189,0.74161,-2834.0946
 -0.48784,0.54738,-2.5268,0.26237,-2.5114,1.9698,0.79189,0.74161,-2834.0946
 -0.48784,0.54738,-2.5268,0.26237,-2.5114,1.9698,0.79189,0.74161,-2834.0946
 -0.48784,0.54738,-2.5268,0.26237,-2.5114,1.9698,0.79189,0.74161,-2834.0946
 -0.48784,0.54738,-2.5268,0.26237,-2.5114,1.9698,0.79189,0.74161,-2834.0946
 -0.48784,0.54738,-2.5268,0.26237,-2.5114,1.9698,0.79189,0.74161,-2834.0946
 -0.48784,0.56092,-2.5185,0.31288,-2.5114,1.9698,0.79189,0.74161,-2834.4199
 -0.54253,0.56092,-2.5185,0.31288,-2.5114,1.9698,0.79328,0.74161,-2834.4164
 -0.5102,0.57229,-2.5185,0.29204,-2.368,1.9698,0.77219,0.74161,-2834.4633
 -0.50038,0.57229,-2.4314,0.29204,-2.4717,1.9698,0.77219,0.74161,-2834.1935
 -0.50038,0.57229,-2.4314,0.29204,-2.4717,1.9698,0.76534,0.74161,-2834.334
 -0.50038,0.57229,-2.4314,0.29204,-2.4717,1.9698,0.76534,0.74161,-2834.334
 -0.50038,0.57229,-2.4314,0.28172,-2.5728,1.9696,0.78904,0.74161,-2834.3341
 -0.50038,0.57229,-2.4314,0.28172,-2.5728,1.9696,0.78904,0.74161,-2834.3341
 -0.4925,0.57229,-2.4502,0.27318,-2.5728,1.9696,0.85567,0.74161,-2836.0964
 -0.4925,0.57229,-2.4502,0.27318,-2.5728,1.9696,0.85567,0.74161,-2836.0964
 -0.53493,0.57229,-2.344,0.27455,-2.4678,1.9696,0.85567,0.74161,-2836.191
 -0.53493,0.57229,-2.2688,0.27455,-2.4678,1.9696,0.85567,0.74161,-2835.8667
